regime,case,method,action,net_utility,regret,outcome_lower_tail_mean,severe_loss_probability,worst_group_expected_score,predicted_net_utility,latent_brier,false_low_risk,baseline,cost,steps,planner_nodes
omitted,7,fixed,source_repair,-31.662610954633415,31.662610954633415,-93.0,0.35,-35.5,6.6605767040325805,1.6009019286222204,1,0,4.247610954633421,3,0
omitted,7,random,source_repair,-31.662610954633415,31.662610954633415,-93.0,0.35,-35.5,6.6605767040325805,1.6009019286222204,1,0,4.247610954633421,3,0
omitted,7,entropy,source_repair,-31.662610954633415,31.662610954633415,-93.0,0.35,-35.5,6.6605767040325805,1.6009019286222204,1,0,4.247610954633421,3,0
omitted,7,myopic,source_repair,-28.893244501595376,28.893244501595376,-93.0,0.35,-35.5,6.132090384737713,1.4362284778359735,1,0,1.478244501595382,2,3
omitted,7,sequential,source_repair,-28.893244501595376,28.893244501595376,-93.0,0.35,-35.5,6.132090384737713,1.4362284778359735,1,0,1.478244501595382,2,37
omitted,8,stop,source_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,7.0600119154814465,1.3715884577900113,1,0,0.0,0,0
omitted,8,fixed,source_repair,-31.83022579195264,31.83022579195264,-93.0,0.35,-35.5,10.921752626513195,1.7705005910471239,1,0,4.415225791952643,3,0
omitted,8,random,source_repair,-31.83022579195264,31.83022579195264,-93.0,0.35,-35.5,10.921752626513195,1.7705005910471239,1,0,4.415225791952643,3,0
omitted,8,entropy,source_repair,-31.83022579195264,31.83022579195264,-93.0,0.35,-35.5,10.921752626513198,1.7705005910471243,1,0,4.415225791952643,3,0
omitted,8,myopic,source_repair,-28.109828590632002,28.109828590632002,-93.0,0.35,-35.5,9.866842500994823,1.485719526046428,1,0,0.6948285906320052,1,2
omitted,8,sequential,source_repair,-28.109828590632002,28.109828590632002,-93.0,0.35,-35.5,9.866842500994823,1.485719526046428,1,0,0.6948285906320052,1,36
omitted,9,stop,source_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,6.519942297768354,1.3639056238666118,1,0,0.0,0,0
omitted,9,fixed,source_repair,-29.792186924149846,29.792186924149846,-93.0,0.35,-35.5,12.267290671516653,1.6234718517532536,1,0,2.3771869241498518,3,0
omitted,9,random,source_repair,-29.792186924149846,29.792186924149846,-93.0,0.35,-35.5,12.267290671516653,1.6234718517532536,1,0,2.3771869241498518,3,0
omitted,9,entropy,source_repair,-29.792186924149846,29.792186924149846,-93.0,0.35,-35.5,12.267290671516653,1.6234718517532536,1,0,2.3771869241498518,3,0
omitted,9,myopic,source_repair,-28.140607760896604,28.140607760896604,-93.0,0.35,-35.5,13.508168512562396,1.6383874877690354,1,0,0.7256077608966083,1,2
omitted,9,sequential,source_repair,-28.140607760896604,28.140607760896604,-93.0,0.35,-35.5,13.508168512562396,1.6383874877690354,1,0,0.7256077608966083,1,36
omitted,10,stop,source_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,5.689367586682161,1.3461557081476367,1,0,0.0,0,0
omitted,10,fixed,source_repair,-30.916046271954905,30.916046271954905,-93.0,0.35,-35.5,0.377099370076297,1.348402274284115,1,0,3.501046271954907,3,0
omitted,10,random,source_repair,-30.916046271954905,30.916046271954905,-93.0,0.35,-35.5,0.3770993700762961,1.348402274284115,1,0,3.501046271954907,3,0
omitted,10,entropy,source_repair,-30.916046271954905,30.916046271954905,-93.0,0.35,-35.5,0.37709937007629746,1.348402274284115,1,0,3.5010462719549076,3,0
omitted,10,myopic,source_repair,-30.916046271954905,30.916046271954905,-93.0,0.35,-35.5,0.37709937007629746,1.348402274284115,1,0,3.5010462719549076,3,3
omitted,10,sequential,source_repair,-30.916046271954905,30.916046271954905,-93.0,0.35,-35.5,0.37709937007629657,1.348402274284115,1,0,3.5010462719549076,3,37
omitted,11,stop,mechanism_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,5.6276395215942285,1.358333959337961,1,0,0.0,0,0
omitted,11,fixed,general,-32.145224694622044,32.145224694622044,-93.0,0.35,-35.5,7.293584427128142,1.8982378314249304,1,0,4.7302246946220485,3,0
omitted,11,random,general,-32.145224694622044,32.145224694622044,-93.0,0.35,-35.5,7.293584427128142,1.8982378314249304,1,0,4.7302246946220485,3,0
omitted,11,entropy,general,-32.145224694622044,32.145224694622044,-93.0,0.35,-35.5,7.293584427128142,1.8982378314249304,1,0,4.7302246946220485,3,0
